"Year","State","Race","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2006","Vermont","White","Males","48","297,739","16.12","16.60","1,820"
"2006","Vermont","White","Females","25","307,377","8.13","7.66","671"
"2006","Vermont","Black","Males","0","3,803","0","0","0"
"2006","Vermont","Black","Females","0","3,108","0","0","0"
"2006","Vermont","American Indian / Alaska Native","Males","0","1,524","0","0","0"
"2006","Vermont","American Indian / Alaska Native","Females","0","1,495","0","0","0"
"2006","Vermont","Asian / Pacific Islander","Males","0","3,536","0","0","0"
"2006","Vermont","Asian / Pacific Islander","Females","0","4,310","0","0","0"
"2006","Virginia","White","Males","327","2,799,414","11.68","11.44","12,003"
"2006","Virginia","White","Females","210","2,855,532","7.35","7.18","6,879"
"2006","Virginia","Black","Males","53","748,297","7.08","7.14","1,684"
"2006","Virginia","Black","Females","33","817,213","4.04","3.97","945"
"2006","Virginia","American Indian / Alaska Native","Males","0","19,287","0","0","0"
"2006","Virginia","American Indian / Alaska Native","Females","0","18,480","0","0","0"
"2006","Virginia","Asian / Pacific Islander","Males","0","198,252","0","0","0"
"2006","Virginia","Asian / Pacific Islander","Females","0","217,250","0","0","0"
"2006","Washington","White","Males","455","2,721,899","16.72","15.94","14,749"
"2006","Washington","White","Females","353","2,736,161","12.90","12.31","10,401"
"2006","Washington","Black","Males","38","145,824","26.06","27.09","1,274"
"2006","Washington","Black","Females","12","129,313","9.28","10.77","337"
"2006","Washington","American Indian / Alaska Native","Males","16","65,767","24.33","26.83","558"
"2006","Washington","American Indian / Alaska Native","Females","11","65,960","16.68","18.88","363"
"2006","Washington","Asian / Pacific Islander","Males","0","236,568","0","0","0"
"2006","Washington","Asian / Pacific Islander","Females","0","269,261","0","0","0"
"2006","West Virginia","White","Males","209","853,996","24.47","25.20","7,821"
"2006","West Virginia","White","Females","139","890,658","15.61","16.01","4,785"
"2006","West Virginia","Black","Males","10","34,824","28.72","26.67","325"
"2006","West Virginia","Black","Females","0","31,393","0","0","0"
"2006","West Virginia","American Indian / Alaska Native","Males","0","2,169","0","0","0"
"2006","West Virginia","American Indian / Alaska Native","Females","0","1,844","0","0","0"
"2006","West Virginia","Asian / Pacific Islander","Males","0","6,318","0","0","0"
"2006","West Virginia","Asian / Pacific Islander","Females","0","6,710","0","0","0"
"2006","Wisconsin","White","Males","325","2,493,516","13.03","12.94","11,366"
"2006","Wisconsin","White","Females","189","2,530,601","7.47","7.35","5,762"
"2006","Wisconsin","Black","Males","40","179,644","22.27","28.20","1,097"
"2006","Wisconsin","Black","Females","24","187,488","12.80","16.00","666"
"2006","Wisconsin","American Indian / Alaska Native","Males","0","30,634","0","0","0"
"2006","Wisconsin","American Indian / Alaska Native","Females","0","30,649","0","0","0"
"2006","Wisconsin","Asian / Pacific Islander","Males","0","61,585","0","0","0"
"2006","Wisconsin","Asian / Pacific Islander","Females","0","63,538","0","0","0"
"2006","Wyoming","White","Males","28","252,490","11.09","10.97","1,001"
"2006","Wyoming","White","Females","21","245,220","8.56","8.37","586"
"2006","Wyoming","Black","Males","0","3,446","0","0","0"
"2006","Wyoming","Black","Females","0","2,609","0","0","0"
"2006","Wyoming","American Indian / Alaska Native","Males","0","7,197","0","0","0"
"2006","Wyoming","American Indian / Alaska Native","Females","0","6,943","0","0","0"
"2006","Wyoming","Asian / Pacific Islander","Males","0","2,173","0","0","0"
"2006","Wyoming","Asian / Pacific Islander","Females","0","2,589","0","0","0"
"2005","Alabama","White","Males","167","1,610,721","10.37","10.49","6,150"
"2005","Alabama","White","Females","90","1,668,327","5.40","5.60","3,091"
"2005","Alabama","Black","Males","17","563,308","3.02","3.15","592"
"2005","Alabama","Black","Females","0","647,595","0","0","0"
"2005","Alabama","American Indian / Alaska Native","Males","0","15,166","0","0","0"
"2005","Alabama","American Indian / Alaska Native","Females","0","14,791","0","0","0"
"2005","Alabama","Asian / Pacific Islander","Males","0","24,187","0","0","0"
"2005","Alabama","Asian / Pacific Islander","Females","0","25,710","0","0","0"
"2005","Alaska","White","Males","38","253,317","15.00","13.56","1,403"
"2005","Alaska","White","Females","20","229,307","8.72","8.10","671"
"2005","Alaska","Black","Males","0","15,354","0","0","0"
"2005","Alaska","Black","Females","0","13,382","0","0","0"
"2005","Alaska","American Indian / Alaska Native","Males","0","57,677","0","0","0"
"2005","Alaska","American Indian / Alaska Native","Females","13","56,583","22.98","26.72","459"
"2005","Alaska","Asian / Pacific Islander","Males","0","19,582","0","0","0"
"2005","Alaska","Asian / Pacific Islander","Females","0","21,633","0","0","0"
"2005","Arizona","White","Males","432","2,546,316","16.97","17.45","14,335"
"2005","Arizona","White","Females","287","2,565,676","11.19","11.58","8,673"
"2005","Arizona","Black","Males","25","126,665","19.74","22.43","755"
"2005","Arizona","Black","Females","16","116,409","13.75","14.77","580"
"2005","Arizona","American Indian / Alaska Native","Males","19","155,682","12.20","15.25","634"
"2005","Arizona","American Indian / Alaska Native","Females","12","160,515","7.48","8.10","443"
"2005","Arizona","Asian / Pacific Islander","Males","0","79,603","0","0","0"
"2005","Arizona","Asian / Pacific Islander","Females","0","88,211","0","0","0"
"2005","Arkansas","White","Males","137","1,123,888","12.19","12.56","4,982"
"2005","Arkansas","White","Females","111","1,155,109","9.61","9.96","3,497"
"2005","Arkansas","Black","Males","14","209,922","6.67","7.45","489"
"2005","Arkansas","Black","Females","0","232,752","0","0","0"
"2005","Arkansas","American Indian / Alaska Native","Males","0","12,149","0","0","0"
"2005","Arkansas","American Indian / Alaska Native","Females","0","12,091","0","0","0"
"2005","Arkansas","Asian / Pacific Islander","Males","0","16,843","0","0","0"
"2005","Arkansas","Asian / Pacific Islander","Females","0","18,343","0","0","0"
"2005","California","White","Males","1,683","13,913,945","12.10","12.04","51,851"
"2005","California","White","Females","1,047","13,832,450","7.57","7.56","28,773"
"2005","California","Black","Males","235","1,286,444","18.27","19.29","6,669"
"2005","California","Black","Females","144","1,328,963","10.84","11.18","4,252"
"2005","California","American Indian / Alaska Native","Males","18","292,338","6.16","6.64","556"
"2005","California","American Indian / Alaska Native","Females","18","289,539","6.22","7.95","440"
"2005","California","Asian / Pacific Islander","Males","46","2,338,986","1.97","2.00","1,488"
"2005","California","Asian / Pacific Islander","Females","23","2,545,278","0.90","0.91","674"
"2005","Colorado","White","Males","368","2,110,882","17.43","16.69","12,458"
"2005","Colorado","White","Females","205","2,095,666","9.78","9.27","5,973"
"2005","Colorado","Black","Males","23","109,941","20.92","23.21","596"
"2005","Colorado","Black","Females","0","101,535","0","0","0"
"2005","Colorado","American Indian / Alaska Native","Males","0","36,491","0","0","0"
"2005","Colorado","American Indian / Alaska Native","Females","0","35,538","0","0","0"
"2005","Colorado","Asian / Pacific Islander","Males","0","66,336","0","0","0"
"2005","Colorado","Asian / Pacific Islander","Females","0","75,499","0","0","0"
"2005","Connecticut","White","Males","183","1,453,683","12.59","12.74","6,895"
"2005","Connecticut","White","Females","83","1,531,059","5.42","5.53","2,756"
"2005","Connecticut","Black","Males","19","182,038","10.44","11.50","610"
"2005","Connecticut","Black","Females","0","199,514","0","0","0"
"2005","Connecticut","American Indian / Alaska Native","Males","0","8,128","0","0","0"
"2005","Connecticut","American Indian / Alaska Native","Females","0","8,056","0","0","0"
"2005","Connecticut","Asian / Pacific Islander","Males","0","61,039","0","0","0"
"2005","Connecticut","Asian / Pacific Islander","Females","0","63,439","0","0","0"
"2005","Delaware","White","Males","39","309,321","12.61","12.94","1,511"
"2005","Delaware","White","Females","16","324,077","4.94","4.92","484"
"2005","Delaware","Black","Males","0","85,890","0","0","0"
"2005","Delaware","Black","Females","0","95,590","0","0","0"
"2005","Delaware","American Indian / Alaska Native","Males","0","2,458","0","0","0"
"2005","Delaware","American Indian / Alaska Native","Females","0","2,466","0","0","0"
"2005","Delaware","Asian / Pacific Islander","Males","0","12,254","0","0","0"
"2005","Delaware","Asian / Pacific Islander","Females","0","13,094","0","0","0"
"2005","District of Columbia","White","Males","0","108,393","0","0","0"
"2005","District of Columbia","White","Females","0","107,161","0","0","0"
"2005","District of Columbia","Black","Males","39","149,286","26.12","24.83","1,054"
"2005","District of Columbia","Black","Females","26","180,043","14.44","14.52","784"
"2005","District of Columbia","American Indian / Alaska Native","Males","0","1,477","0","0","0"
"2005","District of Columbia","American Indian / Alaska Native","Females","0","1,611","0","0","0"
"2005","District of Columbia","Asian / Pacific Islander","Males","0","8,367","0","0","0"
"2005","District of Columbia","Asian / Pacific Islander","Females","0","10,798","0","0","0"
"2005","Florida","White","Males","1,429","7,084,592","20.17","20.55","49,730"
"2005","Florida","White","Females","777","7,344,055","10.58","10.76","24,267"
"2005","Florida","Black","Males","91","1,386,372","6.56","7.26","2,829"
"2005","Florida","Black","Females","56","1,495,414","3.75","3.90","1,821"
"2005","Florida","American Indian / Alaska Native","Males","0","44,619","0","0","0"
"2005","Florida","American Indian / Alaska Native","Females","0","41,126","0","0","0"
"2005","Florida","Asian / Pacific Islander","Males","0","208,505","0","0","0"
"2005","Florida","Asian / Pacific Islander","Females","0","237,355","0","0","0"
"2005","Georgia","White","Males","368","2,947,221","12.49","12.18","13,180"
"2005","Georgia","White","Females","237","2,964,185","8.00","7.80","7,209"
"2005","Georgia","Black","Males","83","1,269,514","6.54","6.93","2,664"
"2005","Georgia","Black","Females","44","1,432,882","3.07","3.20","1,285"
"2005","Georgia","American Indian / Alaska Native","Males","0","20,416","0","0","0"
"2005","Georgia","American Indian / Alaska Native","Females","0","18,631","0","0","0"
"2005","Georgia","Asian / Pacific Islander","Males","0","133,508","0","0","0"
"2005","Georgia","Asian / Pacific Islander","Females","0","139,565","0","0","0"
"2005","Hawaii","White","Males","43","208,973","20.58","18.61","1,259"
"2005","Hawaii","White","Females","25","182,612","13.69","12.44","635"
"2005","Hawaii","Black","Males","0","19,580","0","0","0"
"2005","Hawaii","Black","Females","0","14,189","0","0","0"
"2005","Hawaii","American Indian / Alaska Native","Males","0","2,955","0","0","0"
"2005","Hawaii","American Indian / Alaska Native","Females","0","2,602","0","0","0"
"2005","Hawaii","Asian / Pacific Islander","Males","34","416,408","8.17","8.16","1,085"
"2005","Hawaii","Asian / Pacific Islander","Females","20","445,410","4.49","4.50","598"
"2005","Idaho","White","Males","68","687,759","9.89","10.53","2,312"
"2005","Idaho","White","Females","36","683,535","5.27","5.42","987"
"2005","Idaho","Black","Males","0","6,543","0","0","0"
"2005","Idaho","Black","Females","0","5,227","0","0","0"
"2005","Idaho","American Indian / Alaska Native","Males","0","12,355","0","0","0"
"2005","Idaho","American Indian / Alaska Native","Females","0","12,309","0","0","0"
"2005","Idaho","Asian / Pacific Islander","Males","0","9,601","0","0","0"
"2005","Idaho","Asian / Pacific Islander","Females","0","10,912","0","0","0"
"2005","Illinois","White","Males","542","4,969,968","10.91","10.59","20,006"
"2005","Illinois","White","Females","252","5,076,409","4.96","4.93","8,195"
"2005","Illinois","Black","Males","187","913,540","20.47","23.15","5,356"
"2005","Illinois","Black","Females","80","1,031,313","7.76","8.08","2,646"
"2005","Illinois","American Indian / Alaska Native","Males","0","31,929","0","0","0"
"2005","Illinois","American Indian / Alaska Native","Females","0","31,342","0","0","0"
"2005","Illinois","Asian / Pacific Islander","Males","0","270,635","0","0","0"
"2005","Illinois","Asian / Pacific Islander","Females","0","284,767","0","0","0"
"2005","Indiana","White","Males","336","2,746,926","12.23","12.17","12,962"
"2005","Indiana","White","Females","239","2,827,616","8.45","8.58","7,869"
"2005","Indiana","Black","Males","21","282,386","7.44","8.57","661"
"2005","Indiana","Black","Females","13","304,557","4.27","4.53","457"
"2005","Indiana","American Indian / Alaska Native","Males","0","12,030","0","0","0"
"2005","Indiana","American Indian / Alaska Native","Females","0","11,654","0","0","0"
"2005","Indiana","Asian / Pacific Islander","Males","0","45,793","0","0","0"
"2005","Indiana","Asian / Pacific Islander","Females","0","47,654","0","0","0"
"2005","Iowa","White","Males","67","1,385,968","4.83","4.86","2,315"
"2005","Iowa","White","Females","70","1,431,007","4.89","4.94","2,077"
"2005","Iowa","Black","Males","0","44,848","0","0","0"
"2005","Iowa","Black","Females","0","40,768","0","0","0"
"2005","Iowa","American Indian / Alaska Native","Males","0","6,261","0","0","0"
"2005","Iowa","American Indian / Alaska Native","Females","0","6,438","0","0","0"
"2005","Iowa","Asian / Pacific Islander","Males","0","24,358","0","0","0"
"2005","Iowa","Asian / Pacific Islander","Females","0","24,806","0","0","0"
"2005","Kansas","White","Males","130","1,218,228","10.67","10.89","4,573"
"2005","Kansas","White","Females","80","1,248,977","6.41","6.56","2,405"
"2005","Kansas","Black","Males","12","89,284","13.44","14.71","408"
"2005","Kansas","Black","Females","0","87,465","0","0","0"
"2005","Kansas","American Indian / Alaska Native","Males","0","17,571","0","0","0"
"2005","Kansas","American Indian / Alaska Native","Females","0","17,646","0","0","0"
"2005","Kansas","Asian / Pacific Islander","Males","0","32,258","0","0","0"
"2005","Kansas","Asian / Pacific Islander","Females","0","33,870","0","0","0"
"2005","Kentucky","White","Males","403","1,860,223","21.66","21.62","15,128"
